
Going to calculate the following Fibonacci numbers (#:trials-number):
#0:1-10   #1:50-5   #2:40-43   #3:50-10   
Participating SHORTs:
#0:1366   #1:1367   #2:1368   #3:1369   
START PRINTING 150 SWITCHES:
===================================================================
     PREV-PID - NEXT-PID - PREV-POL - NEXT-POL -   TIME   -  REASON
 31:    1370  |    1373  |       RT |    SHORT |  397320  | STARTED WAITING
 32:    1373  |    1370  |    SHORT |       RT |  397320  | ENDED
 33:    1370  |    1371  |       RT |    SHORT |  397320  | STARTED WAITING
 34:    1371  |     988  |    SHORT |    OTHER |  397362  | OVERDUE
 35:     988  |    1101  |    OTHER |    OTHER |  397362  | STARTED WAITING
 36:    1101  |     988  |    OTHER |    OTHER |  397362  | HIGHER PRIO ARRIVED
 37:     988  |    1101  |    OTHER |    OTHER |  397362  | STARTED WAITING
 38:    1101  |      16  |    OTHER |    OTHER |  397362  | STARTED WAITING
 39:      16  |    1105  |    OTHER |    OTHER |  397362  | STARTED WAITING
 40:    1105  |     988  |    OTHER |    OTHER |  397362  | HIGHER PRIO ARRIVED
 41:     988  |    1105  |    OTHER |    OTHER |  397362  | STARTED WAITING
 42:    1105  |     988  |    OTHER |    OTHER |  397362  | HIGHER PRIO ARRIVED
 43:     988  |    1105  |    OTHER |    OTHER |  397362  | STARTED WAITING
 44:    1105  |     427  |    OTHER |    OTHER |  397362  | STARTED WAITING
 45:     427  |    1097  |    OTHER |    OTHER |  397362  | STARTED WAITING
 46:    1097  |    1064  |    OTHER |    OTHER |  397362  | STARTED WAITING
 47:    1064  |    1374  |    OTHER |    OTHER |  397362  | STARTED WAITING
 48:    1374  |    1371  |    OTHER |    SHORT |  397362  | STARTED WAITING
 49:    1371  |    1370  |    SHORT |       RT |  408306  | ENDED
 50:    1370  |     988  |       RT |    OTHER |  408306  | STARTED WAITING
 51:     988  |      16  |    OTHER |    OTHER |  408306  | STARTED WAITING
 52:      16  |    1370  |    OTHER |       RT |  408306  | HIGHER PRIO ARRIVED
 53:    1370  |      16  |       RT |    OTHER |  408306  | STARTED WAITING
 54:      16  |    1370  |    OTHER |       RT |  408307  | STARTED WAITING
 55:    1370  |    1105  |       RT |    OTHER |  408307  | ENDED
 56:    1105  |     988  |    OTHER |    OTHER |  408307  | HIGHER PRIO ARRIVED
 57:     988  |    1105  |    OTHER |    OTHER |  408307  | STARTED WAITING
 58:    1105  |     988  |    OTHER |    OTHER |  408307  | HIGHER PRIO ARRIVED
 59:     988  |    1105  |    OTHER |    OTHER |  408307  | STARTED WAITING
 60:    1105  |    1124  |    OTHER |    OTHER |  408307  | STARTED WAITING
 61:    1124  |     988  |    OTHER |    OTHER |  408307  | HIGHER PRIO ARRIVED
 62:     988  |    1124  |    OTHER |    OTHER |  408307  | STARTED WAITING
 63:    1124  |     988  |    OTHER |    OTHER |  408307  | HIGHER PRIO ARRIVED
 64:     988  |    1124  |    OTHER |    OTHER |  408307  | STARTED WAITING
 65:    1124  |       3  |    OTHER |    OTHER |  408307  | STARTED WAITING
 66:       3  |       5  |    OTHER |    OTHER |  408307  | STARTED WAITING
 67:       5  |    1107  |    OTHER |    OTHER |  408307  | STARTED WAITING
 68:    1107  |     869  |    OTHER |    OTHER |  408307  | STARTED WAITING
 69:     869  |    1099  |    OTHER |    OTHER |  408307  | STARTED WAITING
 70:    1099  |    1101  |    OTHER |    OTHER |  408307  | STARTED WAITING
 71:    1101  |    1085  |    OTHER |    OTHER |  408308  | STARTED WAITING
 72:    1085  |       1  |    OTHER |    OTHER |  408308  | STARTED WAITING
 73:       1  |       7  |    OTHER |    OTHER |  408308  | STARTED WAITING
 74:       7  |    1106  |    OTHER |    OTHER |  408308  | STARTED WAITING
 75:    1106  |    1064  |    OTHER |    OTHER |  408308  | STARTED WAITING
 76:    1064  |    1097  |    OTHER |    OTHER |  408308  | STARTED WAITING
 77:    1097  |     682  |    OTHER |    OTHER |  408308  | STARTED WAITING
 78:     682  |    1374  |    OTHER |    OTHER |  408308  | STARTED WAITING
 79:    1374  |      16  |    OTHER |    OTHER |  408308  | STARTED WAITING
 80:      16  |    1342  |    OTHER |    OTHER |  408309  | STARTED WAITING
 81:    1342  |    1101  |    OTHER |    OTHER |  408309  | STARTED WAITING
 82:    1101  |    1103  |    OTHER |    OTHER |  408309  | STARTED WAITING
 83:    1103  |     427  |    OTHER |    OTHER |  408309  | STARTED WAITING
 84:     427  |      16  |    OTHER |    OTHER |  408309  | STARTED WAITING
 85:      16  |    1106  |    OTHER |    OTHER |  408309  | STARTED WAITING
 86:    1106  |    1342  |    OTHER |    OTHER |  408309  | STARTED WAITING
 87:    1342  |      16  |    OTHER |    OTHER |  408309  | STARTED WAITING
 88:      16  |    1375  |    OTHER |    OTHER |  408309  | STARTED WAITING
 89:    1375  |    1374  |    OTHER |    OTHER |  408309  | ENDED
 90:    1374  |    1376  |    OTHER |    OTHER |  408309  | STARTED WAITING
 91:    1376  |     427  |    OTHER |    OTHER |  408309  | HIGHER PRIO ARRIVED
 92:     427  |    1376  |    OTHER |    OTHER |  408309  | STARTED WAITING
 93:    1376  |    1374  |    OTHER |    OTHER |  408309  | ENDED
 94:    1374  |     427  |    OTHER |    OTHER |  408309  | ENDED
 95:     427  |    1377  |    OTHER |    OTHER |  408310  | STARTED WAITING
 96:    1377  |    1378  |       RT |    SHORT |  408310  | STARTED WAITING
 97:    1378  |    1377  |    SHORT |       RT |  408310  | ENDED
 98:    1377  |    1379  |       RT |    SHORT |  408310  | STARTED WAITING
 99:    1379  |    1377  |    SHORT |       RT |  408310  | ENDED
100:    1377  |    1380  |       RT |    SHORT |  408310  | STARTED WAITING
101:    1380  |    1377  |    SHORT |       RT |  408311  | ENDED
102:    1377  |    1381  |       RT |    SHORT |  408311  | STARTED WAITING
103:    1381  |    1377  |    SHORT |       RT |  408319  | ENDED
104:    1377  |    1382  |       RT |    SHORT |  408319  | STARTED WAITING
105:    1382  |    1383  |    SHORT |    SHORT |  408370  | OUT OF TIME
106:    1383  |    1384  |    SHORT |    SHORT |  408421  | OUT OF TIME
107:    1384  |    1382  |    SHORT |    SHORT |  408472  | OUT OF TIME
108:    1382  |    1383  |    SHORT |    SHORT |  408497  | OUT OF TIME
109:    1383  |    1384  |    SHORT |    SHORT |  408522  | OUT OF TIME
110:    1384  |    1382  |    SHORT |    SHORT |  408547  | OUT OF TIME
111:    1382  |    1377  |    SHORT |       RT |  408563  | ENDED
112:    1377  |    1383  |       RT |    SHORT |  408563  | STARTED WAITING
113:    1383  |    1384  |    SHORT |    SHORT |  408580  | OUT OF TIME
114:    1384  |    1383  |    SHORT |    SHORT |  408597  | OUT OF TIME
115:    1383  |    1384  |    SHORT |    SHORT |  408609  | OVERDUE
116:    1384  |     988  |    SHORT |    OTHER |  408631  | OVERDUE
117:     988  |    1105  |    OTHER |    OTHER |  408631  | STARTED WAITING
118:    1105  |     988  |    OTHER |    OTHER |  408631  | HIGHER PRIO ARRIVED
119:     988  |    1105  |    OTHER |    OTHER |  408631  | STARTED WAITING
120:    1105  |     988  |    OTHER |    OTHER |  408631  | HIGHER PRIO ARRIVED
121:     988  |    1105  |    OTHER |    OTHER |  408631  | STARTED WAITING
122:    1105  |     427  |    OTHER |    OTHER |  408631  | STARTED WAITING
123:     427  |    1124  |    OTHER |    OTHER |  408631  | STARTED WAITING
124:    1124  |     988  |    OTHER |    OTHER |  408631  | HIGHER PRIO ARRIVED
125:     988  |    1124  |    OTHER |    OTHER |  408631  | STARTED WAITING
126:    1124  |     988  |    OTHER |    OTHER |  408631  | HIGHER PRIO ARRIVED
127:     988  |    1124  |    OTHER |    OTHER |  408631  | STARTED WAITING
128:    1124  |    1383  |    OTHER |    SHORT |  408631  | STARTED WAITING
129:    1383  |    1377  |    SHORT |       RT |  409515  | ENDED
130:    1377  |     988  |       RT |    OTHER |  409515  | STARTED WAITING
131:     988  |    1105  |    OTHER |    OTHER |  409515  | STARTED WAITING
132:    1105  |     988  |    OTHER |    OTHER |  409516  | HIGHER PRIO ARRIVED
133:     988  |    1105  |    OTHER |    OTHER |  409516  | STARTED WAITING
134:    1105  |     988  |    OTHER |    OTHER |  409516  | HIGHER PRIO ARRIVED
135:     988  |    1105  |    OTHER |    OTHER |  409516  | STARTED WAITING
136:    1105  |     427  |    OTHER |    OTHER |  409516  | STARTED WAITING
137:     427  |       3  |    OTHER |    OTHER |  409516  | STARTED WAITING
138:       3  |       5  |    OTHER |    OTHER |  409516  | STARTED WAITING
139:       5  |    1124  |    OTHER |    OTHER |  409516  | STARTED WAITING
140:    1124  |     988  |    OTHER |    OTHER |  409516  | HIGHER PRIO ARRIVED
141:     988  |    1124  |    OTHER |    OTHER |  409516  | STARTED WAITING
142:    1124  |     988  |    OTHER |    OTHER |  409516  | HIGHER PRIO ARRIVED
143:     988  |    1124  |    OTHER |    OTHER |  409516  | STARTED WAITING
144:    1124  |    1107  |    OTHER |    OTHER |  409516  | STARTED WAITING
145:    1107  |     869  |    OTHER |    OTHER |  409516  | STARTED WAITING
146:     869  |    1099  |    OTHER |    OTHER |  409516  | STARTED WAITING
147:    1099  |    1101  |    OTHER |    OTHER |  409516  | STARTED WAITING
148:    1101  |    1384  |    OTHER |    SHORT |  409518  | STARTED WAITING
149:    1384  |    1377  |    SHORT |       RT |  420855  | ENDED
===================================================================
END PRINT

